29208:3,4,6,8,10,11,13,14,15,17
29214:3,4,6,8,10,11,13,14,15,17
29239:16776,4604,3162,2750,3646,4385,7358,7672,3233,4647
29252:6906,7031,17990,10622,11467,12118,7031,7235,12023,10752
29326:3,4,6,8,10,11,13,14,15,17
29338:302,654,58,84,616,29,354,1102,138,301
29360:3,4,6,8,10,11,13,14,15,17
29368:10455,15201,10012,8873,12876,14998,18447,7869,9480,11333
29387:3,4,6,8,10,11,13,14,15,17
29395:3,4,6,8,10,11,13,14,15,17
29417:3,4,6,8,10,11,13,14,15,17
29423:3,4,6,8,10,11,13,14,15,17
29424:4904,650,1555,4374,554,1549,1089,1535,518,364
29432:3,4,6,8,10,11,13,14,15,17
29458:3,4,6,8,10,11,13,14,15,17
29465:3,4,6,8,10,11,13,14,15,17
29468:3,4,6,8,10,11,13,14,15,17
29491:8881,3915,4630,4138,11351,15914,3736,5420,5746,6230
29497:654,616,302,84,861,162,289,1102,542,138
29524:10491,12360,18420,10310,8056,7292,11720,8986,10040,7210
29525:3,4,6,8,10,11,13,14,15,17
29548:10610,13988,15697,10466,10141,17015,9203,14152,15182,7849
29549:8860,5488,9417,5557,7838,9531,9783,8733,14226,11255
29557:3,4,6,8,10,11,13,14,15,17
29558:3,4,6,8,10,11,13,14,15,17
29561:3,4,6,8,10,11,13,14,15,17
29569:11459,5708,13732,12360,10859,5929,9077,5604,7841,6675
29573:3,4,6,8,10,11,13,14,15,17
29578:3,4,6,8,10,11,13,14,15,17
29582:3,4,6,8,10,11,13,14,15,17
29607:866,654,5465,787,1102,546,736,947,2139,1995
29608:2813,2083,17429,25635,551,2734,3141,5320,5421,3915
29620:654,861,736,650,902,859,1102,1332,1196,1405
29668:3,4,6,8,10,11,13,14,15,17
29700:3,4,6,8,10,11,13,14,15,17
29701:3,4,6,8,10,11,13,14,15,17
29708:12634,11993,8462,10707,14998,8095,9057,16597,9929,19421
29724:3,4,6,8,10,11,13,14,15,17
29725:3,4,6,8,10,11,13,14,15,17
29763:3,4,6,8,10,11,13,14,15,17
29777:8322,3003,18756,1845,970,8398,7048,1127,1057,4542
29781:3,4,6,8,10,11,13,14,15,17
29786:3,4,6,8,10,11,13,14,15,17
29825:3,4,6,8,10,11,13,14,15,17
29837:3,4,6,8,10,11,13,14,15,17
29853:3,4,6,8,10,11,13,14,15,17
29864:3,4,6,8,10,11,13,14,15,17
29869:3,4,6,8,10,11,13,14,15,17
29873:3,4,6,8,10,11,13,14,15,17
29882:3,4,6,8,10,11,13,14,15,17
29885:3,4,6,8,10,11,13,14,15,17
29892:3,4,6,8,10,11,13,14,15,17
29898:19197,21380,25635,20195,20330,3,4,6,8,10
29914:3,4,6,8,10,11,13,14,15,17
29921:302,654,58,84,616,29,354,1102,138,301
29922:3,4,6,8,10,11,13,14,15,17
29923:726,4904,2776,1937,483,690,2733,892,2868,11153
29930:3,4,6,8,10,11,13,14,15,17
29943:3,4,6,8,10,11,13,14,15,17
29956:3,4,6,8,10,11,13,14,15,17
29968:3,4,6,8,10,11,13,14,15,17
29972:6862,15201,10713,10600,8769,11459,15182,4828,5413,6599
29993:3,4,6,8,10,11,13,14,15,17
30054:3,4,6,8,10,11,13,14,15,17
30064:3,4,6,8,10,11,13,14,15,17
30071:2888,348,1924,546,2843,656,6836,861,4919,4904
30085:3,4,6,8,10,11,13,14,15,17
30088:1187,2162,1119,4420,947,2935,1382,1405,2097,6450
30094:650,1245,354,245,358,564,402,302,1102,289
30100:12625,5927,10686,3805,3142,5634,6552,3915,12360,4042
30111:3,4,6,8,10,11,13,14,15,17
30151:10041,3,4,6,8,10,11,13,14,15
30164:3,4,6,8,10,11,13,14,15,17
30189:3,4,6,8,10,11,13,14,15,17
30212:3,4,6,8,10,11,13,14,15,17
30219:3,4,6,8,10,11,13,14,15,17
30227:3,4,6,8,10,11,13,14,15,17
30247:3,4,6,8,10,11,13,14,15,17
30264:3,4,6,8,10,11,13,14,15,17
30282:1102,3234,1832,947,1023,1535,2618,2139,899,2200
30288:3,4,6,8,10,11,13,14,15,17
30290:3,4,6,8,10,11,13,14,15,17
30304:3,4,6,8,10,11,13,14,15,17
30309:3,4,6,8,10,11,13,14,15,17
30312:3,4,6,8,10,11,13,14,15,17
30328:3,4,6,8,10,11,13,14,15,17
30335:3,4,6,8,10,11,13,14,15,17
30354:6548,12360,3867,5182,999,8150,2538,6855,3756,2495
30375:654,616,518,84,302,654,861,84,861,1102
30392:11351,8232,6011,9088,11444,12784,11625,13267,14761,14960
30396:302,654,58,84,616,29,354,1102,138,301
30399:2600,2778,10163,3976,4292,10713,12118,2370,4357,5550
30401:3101,3265,4025,10012,2631,10310,4106,3231,6765,2254
30417:3,4,6,8,10,11,13,14,15,17
30453:4414,4106,11459,2024,1683,1511,4904,1393,4828,1362
30481:1405,1023,508,5998,354,1535,564,1462,301,289
30482:1102,3234,1832,947,1023,1535,2618,2139,899,2200
30487:3,4,6,8,10,11,13,14,15,17
30527:3,4,6,8,10,11,13,14,15,17
30543:3,4,6,8,10,11,13,14,15,17
30582:616,564,736,302,650,654,84,542,138,518
30610:3,4,6,8,10,11,13,14,15,17
30617:3,4,6,8,10,11,13,14,15,17
30621:3,4,6,8,10,11,13,14,15,17
30622:3,4,6,8,10,11,13,14,15,17
30626:3,4,6,8,10,11,13,14,15,17
30647:3,4,6,8,10,11,13,14,15,17
30670:518,542,363,1804,302,861,1348,554,859,1405
30694:13501,3,4,6,8,10,11,13,14,15
30698:3,4,6,8,10,11,13,14,15,17
30701:302,654,13544,17071,58,84,616,29,8511,12471
30712:4880,3568,5575,10039,2583,5292,2239,15337,2995,4194
30721:3,4,6,8,10,11,13,14,15,17
30738:7831,4106,8069,19152,9435,11720,8772,4444,5658,4652
30739:3,4,6,8,10,11,13,14,15,17
30764:302,654,58,84,616,364,29,1578,1405,616
30767:3,4,6,8,10,11,13,14,15,17
30825:1102,861,1476,736,1196,902,4414,866,1535,1140
30840:1187,2162,6340,2935,1389,3675,12625,4299,1126,4420
30854:3,4,6,8,10,11,13,14,15,17
30874:3,4,6,8,10,11,13,14,15,17
30876:3,4,6,8,10,11,13,14,15,17
30886:3,4,6,8,10,11,13,14,15,17
30887:3,4,6,8,10,11,13,14,15,17
30901:285,1196,486,162,483,1140,238,322,564,1772
30902:3,4,6,8,10,11,13,14,15,17
30906:3,4,6,8,10,11,13,14,15,17
30921:3,4,6,8,10,11,13,14,15,17
30927:690,902,2733,518,1403,2193,1231,1987,616,268
30934:1102,861,1983,1960,3101,2181,3231,10040,2172,3088
30937:3,4,6,8,10,11,13,14,15,17
30958:3,4,6,8,10,11,13,14,15,17
30982:3,4,6,8,10,11,13,14,15,17
30984:3,4,6,8,10,11,13,14,15,17
30989:3,4,6,8,10,11,13,14,15,17
30990:6849,5268,9077,10071,5078,1155,2831,1462,1451,12750
31000:3,4,6,8,10,11,13,14,15,17
31001:3,4,6,8,10,11,13,14,15,17
31004:3,4,6,8,10,11,13,14,15,17
31005:3,4,6,8,10,11,13,14,15,17
31010:3,4,6,8,10,11,13,14,15,17
31016:3,4,6,8,10,11,13,14,15,17
31023:3,4,6,8,10,11,13,14,15,17
31034:3,4,6,8,10,11,13,14,15,17
31096:3,4,6,8,10,11,13,14,15,17
31105:10308,6527,5904,7409,6916,10217,8398,6836,7194,12259
31113:3,4,6,8,10,11,13,14,15,17
31118:3,4,6,8,10,11,13,14,15,17
31130:13895,2115,2715,4385,8069,7132,2051,2153,4833,3162
31151:7029,5420,8095,9567,5581,6157,6793,3234,7210,8873
31158:3,4,6,8,10,11,13,14,15,17
31159:14793,5111,10541,3196,3476,2917,1165,1786,4966,12202
31175:3,4,6,8,10,11,13,14,15,17
31225:3,4,6,8,10,11,13,14,15,17
31236:3,4,6,8,10,11,13,14,15,17
31239:3,4,6,8,10,11,13,14,15,17
31267:3,4,6,8,10,11,13,14,15,17
31273:3,4,6,8,10,11,13,14,15,17
31274:3,4,6,8,10,11,13,14,15,17
31275:616,564,736,302,650,654,84,542,138,518
31288:3,4,6,8,10,11,13,14,15,17
31293:3,4,6,8,10,11,13,14,15,17
31321:3,4,6,8,10,11,13,14,15,17
31345:3,4,6,8,10,11,13,14,15,17
31348:3,4,6,8,10,11,13,14,15,17
31352:3,4,6,8,10,11,13,14,15,17
31355:3,4,6,8,10,11,13,14,15,17
31356:3,4,6,8,10,11,13,14,15,17
31371:3429,542,2185,1804,3323,787,2469,554,650,1196
31386:3,4,6,8,10,11,13,14,15,17
31405:3,4,6,8,10,11,13,14,15,17
31445:3,4,6,8,10,11,13,14,15,17
31462:6849,5268,9077,10071,5078,1155,2831,1462,1451,3389
31475:302,654,58,84,616,29,354,1102,138,301
31497:3,4,6,8,10,11,13,14,15,17
31499:3,4,6,8,10,11,13,14,15,17
31502:3,4,6,8,10,11,13,14,15,17
31508:3,4,6,8,10,11,13,14,15,17
31510:3,4,6,8,10,11,13,14,15,17
31541:3,4,6,8,10,11,13,14,15,17
31545:3,4,6,8,10,11,13,14,15,17
31551:224,289,1772,1245,554,1804,861,483,490,650
31563:3,4,6,8,10,11,13,14,15,17
31578:3,4,6,8,10,11,13,14,15,17
31585:3,4,6,8,10,11,13,14,15,17
31597:3,4,6,8,10,11,13,14,15,17
31639:1276,780,268,2342,1125,3423,1205,311,1405,3976
31644:3,4,6,8,10,11,13,14,15,17
31653:840,5111,8069,14793,13049,10541,3196,379,7160,2548
31687:650,1245,354,245,358,564,402,302,1102,289
31691:3,4,6,8,10,11,13,14,15,17
31696:3,4,6,8,10,11,13,14,15,17
31744:15697,15869,19188,24568,16676,21055,21735,24296,17990,15705
31751:3,4,6,8,10,11,13,14,15,17
31789:3,4,6,8,10,11,13,14,15,17
31791:3,4,6,8,10,11,13,14,15,17
31806:3,4,6,8,10,11,13,14,15,17
31822:3,4,6,8,10,11,13,14,15,17
31890:3,4,6,8,10,11,13,14,15,17
31920:5514,8870,2935,7841,10474,4499,2168,2512,2051,3144
31926:3,4,6,8,10,11,13,14,15,17
31933:3,4,6,8,10,11,13,14,15,17
31937:3,4,6,8,10,11,13,14,15,17
31947:3,4,6,8,10,11,13,14,15,17
31955:3,4,6,8,10,11,13,14,15,17
31958:3,4,6,8,10,11,13,14,15,17
31985:3,4,6,8,10,11,13,14,15,17
32010:16409,3,4,6,8,10,11,13,14,15
32032:409,1245,238,5604,1603,66,3313,542,61,1558
32043:3,4,6,8,10,11,13,14,15,17
32072:3,4,6,8,10,11,13,14,15,17
32076:3,4,6,8,10,11,13,14,15,17
32104:3,4,6,8,10,11,13,14,15,17
32105:650,1245,354,245,358,564,402,302,1102,289
32110:3,4,6,8,10,11,13,14,15,17
32123:3,4,6,8,10,11,13,14,15,17
32140:3,4,6,8,10,11,13,14,15,17
32145:3,4,6,8,10,11,13,14,15,17
32161:7838,6097,10752,5480,14754,7711,9289,4856,10020,13194
32165:3,4,6,8,10,11,13,14,15,17
32180:3,4,6,8,10,11,13,14,15,17
32185:3,4,6,8,10,11,13,14,15,17
32189:3,4,6,8,10,11,13,14,15,17
32191:3,4,6,8,10,11,13,14,15,17
32205:23867,14755,16956,17429,10295,10308,12872,12389,13065,13838
32215:3,4,6,8,10,11,13,14,15,17
32242:3,4,6,8,10,11,13,14,15,17
32250:3,4,6,8,10,11,13,14,15,17
32251:3,4,6,8,10,11,13,14,15,17
32256:3,4,6,8,10,11,13,14,15,17
32286:3,4,6,8,10,11,13,14,15,17
32291:3,4,6,8,10,11,13,14,15,17
32300:2831,10181,2223,1231,2733,3101,3897,13347,1196,1475
32329:3,4,6,8,10,11,13,14,15,17
32338:2008,15337,8384,2139,3756,1471,1205,3001,6108,7211
32355:3,4,6,8,10,11,13,14,15,17
32356:18239,13267,13458,23581,13273,20288,3,4,6,8
32364:2687,1509,2831,2366,2937,4210,2469,13673,1086,2739
32379:3,4,6,8,10,11,13,14,15,17
32409:3,4,6,8,10,11,13,14,15,17
32422:3,4,6,8,10,11,13,14,15,17
32439:654,1102,361,866,616,542,364,402,1023,736
32451:2868,190,179,2618,6836,4113,1788,3065,495,101
32477:8322,3003,18756,1845,970,8398,7048,1127,1057,4542
32493:6535,1213,2552,7932,5286,6477,7317,2181,12389,8462
32495:3,4,6,8,10,11,13,14,15,17
32533:3,4,6,8,10,11,13,14,15,17
32546:3,4,6,8,10,11,13,14,15,17
32565:3,4,6,8,10,11,13,14,15,17
32571:3,4,6,8,10,11,13,14,15,17
32580:3,4,6,8,10,11,13,14,15,17
32583:3,4,6,8,10,11,13,14,15,17
32584:3,4,6,8,10,11,13,14,15,17
32624:3,4,6,8,10,11,13,14,15,17
32625:262,780,3423,731,3137,7211,5767,500,1749,229
32628:3,4,6,8,10,11,13,14,15,17
32641:3,4,6,8,10,11,13,14,15,17
32647:1804,554,1511,5604,1196,3231,1509,1476,1305,486
32656:3,4,6,8,10,11,13,14,15,17
32667:3,4,6,8,10,11,13,14,15,17
32675:3,4,6,8,10,11,13,14,15,17
32684:3,4,6,8,10,11,13,14,15,17
32701:3,4,6,8,10,11,13,14,15,17
32707:3,4,6,8,10,11,13,14,15,17
32715:3,4,6,8,10,11,13,14,15,17
32751:6108,7211,13544,8283,3137,16217,5767,11718,550,3939
32773:3,4,6,8,10,11,13,14,15,17
32776:3,4,6,8,10,11,13,14,15,17
32780:3,4,6,8,10,11,13,14,15,17
32817:3,4,6,8,10,11,13,14,15,17
32819:3,4,6,8,10,11,13,14,15,17
32822:3,4,6,8,10,11,13,14,15,17
32823:3,4,6,8,10,11,13,14,15,17
32843:3,4,6,8,10,11,13,14,15,17
32871:3,4,6,8,10,11,13,14,15,17
32879:3,4,6,8,10,11,13,14,15,17
32893:13567,11255,9024,2833,2103,1230,7180,2370,6772,16956
32902:3,4,6,8,10,11,13,14,15,17
32917:3,4,6,8,10,11,13,14,15,17
32919:2655,12259,8445,2316,5602,6548,12625,19421,8665,18124
32921:3,4,6,8,10,11,13,14,15,17
32936:3,4,6,8,10,11,13,14,15,17
32953:3,4,6,8,10,11,13,14,15,17
32955:11209,3231,224,5575,1086,554,1511,542,1403,486
32977:3,4,6,8,10,11,13,14,15,17
32978:3,4,6,8,10,11,13,14,15,17
32982:3,4,6,8,10,11,13,14,15,17
32984:4292,4993,5567,10713,8115,22889,8089,4422,6230,12612
32986:3,4,6,8,10,11,13,14,15,17
32994:3,4,6,8,10,11,13,14,15,17
33005:3,4,6,8,10,11,13,14,15,17
33043:675,2429,542,483,2369,714,3234,1690,1424,1305
33045:3,4,6,8,10,11,13,14,15,17
33108:3,4,6,8,10,11,13,14,15,17
33135:3,4,6,8,10,11,13,14,15,17
33136:3,4,6,8,10,11,13,14,15,17
33149:1187,1102,861,2162,6340,1476,736,2935,1389,3675
33151:3,4,6,8,10,11,13,14,15,17
33181:1374,3297,25635,1772,7989,9894,13917,3867,4171,8156
33201:3,4,6,8,10,11,13,14,15,17
33206:3,4,6,8,10,11,13,14,15,17
33207:3,4,6,8,10,11,13,14,15,17
33225:10020,10752,1340,1400,4547,2275,877,8860,6772,1528
33232:3,4,6,8,10,11,13,14,15,17
33258:3,4,6,8,10,11,13,14,15,17
33261:3,4,6,8,10,11,13,14,15,17
33268:3,4,6,8,10,11,13,14,15,17
33316:302,654,58,84,616,29,354,1102,138,301
33346:3,4,6,8,10,11,13,14,15,17
33352:7849,8973,10493,11039,14675,13458,15743,15914,17429,10295
33355:3,4,6,8,10,11,13,14,15,17
33364:3,4,6,8,10,11,13,14,15,17
33373:12776,4364,7901,2583,25635,9080,2966,6793,3233,3484
33374:3,4,6,8,10,11,13,14,15,17
33406:3,4,6,8,10,11,13,14,15,17
33409:3,4,6,8,10,11,13,14,15,17
33421:3,4,6,8,10,11,13,14,15,17
33432:3,4,6,8,10,11,13,14,15,17
33443:3,4,6,8,10,11,13,14,15,17
33453:3,4,6,8,10,11,13,14,15,17
33454:3,4,6,8,10,11,13,14,15,17
33491:2359,1696,2582,1787,4798,1683,2101,11803,2527,9790
33525:3,4,6,8,10,11,13,14,15,17
33527:3,4,6,8,10,11,13,14,15,17
33528:3,4,6,8,10,11,13,14,15,17
33539:3,4,6,8,10,11,13,14,15,17
33541:3969,6097,7838,5480,3698,4873,11255,16188,2632,13420
33547:3,4,6,8,10,11,13,14,15,17
33554:3,4,6,8,10,11,13,14,15,17
33557:3,4,6,8,10,11,13,14,15,17
33561:3,4,6,8,10,11,13,14,15,17
33582:3,4,6,8,10,11,13,14,15,17
33590:13267,18420,13522,1772,3235,2266,3249,1558,2233,9088
33614:3,4,6,8,10,11,13,14,15,17
33615:3,4,6,8,10,11,13,14,15,17
33616:3,4,6,8,10,11,13,14,15,17
33621:3,4,6,8,10,11,13,14,15,17
33652:3,4,6,8,10,11,13,14,15,17
33701:3,4,6,8,10,11,13,14,15,17
33702:3,4,6,8,10,11,13,14,15,17
33707:5286,10686,13241,4421,15141,12023,5000,18124,4292,7228
33721:3,4,6,8,10,11,13,14,15,17
33722:3,4,6,8,10,11,13,14,15,17
33737:3,4,6,8,10,11,13,14,15,17
33752:3,4,6,8,10,11,13,14,15,17
33783:3,4,6,8,10,11,13,14,15,17
33787:17071,7211,2204,3756,7989,3407,8511,3718,5767,10181
33789:3,4,6,8,10,11,13,14,15,17
33807:14593,4792,8860,12254,7711,2642,2685,5023,16956,9531
33808:8860,1740,2614,2634,4394,14226,2239,2888,7711,5538
33809:3,4,6,8,10,11,13,14,15,17
33837:3,4,6,8,10,11,13,14,15,17
33841:3,4,6,8,10,11,13,14,15,17
33844:4755,2008,1352,5119,2310,25635,3107,2194,4825,3345
33859:3,4,6,8,10,11,13,14,15,17
33866:3,4,6,8,10,11,13,14,15,17
33868:3,4,6,8,10,11,13,14,15,17
33869:3,4,6,8,10,11,13,14,15,17
33874:1125,2115,3326,4833,10369,5925,2359,9347,1395,4205
33884:3,4,6,8,10,11,13,14,15,17
33910:3,4,6,8,10,11,13,14,15,17
33921:3,4,6,8,10,11,13,14,15,17
33988:3,4,6,8,10,11,13,14,15,17
33998:3,4,6,8,10,11,13,14,15,17
34022:3,4,6,8,10,11,13,14,15,17
34027:3,4,6,8,10,11,13,14,15,17
34041:3,4,6,8,10,11,13,14,15,17
34048:3,4,6,8,10,11,13,14,15,17
34054:3,4,6,8,10,11,13,14,15,17
34068:1187,2162,6340,2935,1389,3675,4299,1126,4420,1410
34092:3,4,6,8,10,11,13,14,15,17
34093:3,4,6,8,10,11,13,14,15,17
34105:3,4,6,8,10,11,13,14,15,17
34106:3,4,6,8,10,11,13,14,15,17
34119:3,4,6,8,10,11,13,14,15,17
34124:1102,861,1476,736,1196,902,4414,866,1535,1140
34148:616,564,736,302,650,654,84,542,138,518
34172:3,4,6,8,10,11,13,14,15,17
34174:3,4,6,8,10,11,13,14,15,17
34179:3,4,6,8,10,11,13,14,15,17
34188:654,58,302,354,239,736,616,654,1102,162
34227:3,4,6,8,10,11,13,14,15,17
34292:3,4,6,8,10,11,13,14,15,17
34293:3,4,6,8,10,11,13,14,15,17
34304:3313,2266,2172,5602,1756,3249,2687,2901,6765,2059
34309:3,4,6,8,10,11,13,14,15,17
34318:3,4,6,8,10,11,13,14,15,17
34335:3,4,6,8,10,11,13,14,15,17
34341:7994,9531,10267,8860,3,4,6,8,10,11
34347:3,4,6,8,10,11,13,14,15,17
34350:3,4,6,8,10,11,13,14,15,17
34378:3,4,6,8,10,11,13,14,15,17
34398:3,4,6,8,10,11,13,14,15,17
34403:3,4,6,8,10,11,13,14,15,17
34421:302,654,58,84,616,29,354,1102,138,301
34433:3,4,6,8,10,11,13,14,15,17
34468:3,4,6,8,10,11,13,14,15,17
34470:1196,14700,1126,1405,1140,1023,6477,1614,1511,1362
34492:616,564,736,302,650,654,84,6451,542,138
34498:3,4,6,8,10,11,13,14,15,17
34499:3,4,6,8,10,11,13,14,15,17
34511:3,4,6,8,10,11,13,14,15,17
34512:2642,8860,1400,7711,984,4394,9657,2632,719,661
34523:3,4,6,8,10,11,13,14,15,17
34527:262,780,3423,731,3137,7211,5767,500,1749,229
34529:302,654,654,861,58,84,736,616,650,29
34541:4021,9106,6582,3704,2955,1825,4364,2140,2068,3789
34552:3977,3578,4072,4643,11053,12508,21735,3217,5633,12361
34553:3389,10511,6732,7166,5517,5819,3675,10310,5286,4487
34579:3,4,6,8,10,11,13,14,15,17
34594:3,4,6,8,10,11,13,14,15,17
34603:3,4,6,8,10,11,13,14,15,17
34628:3,4,6,8,10,11,13,14,15,17
34632:3,4,6,8,10,11,13,14,15,17
34681:3,4,6,8,10,11,13,14,15,17
34697:3,4,6,8,10,11,13,14,15,17
34698:2268,1951,10046,4707,353,3539,3354,2076,3169,12259
34702:3,4,6,8,10,11,13,14,15,17
34703:3,4,6,8,10,11,13,14,15,17
34709:12093,22093,15484,14237,12218,3,4,6,8,10
34710:8447,3297,4483,11333,21055,1318,5711,5821,10491,6727
34717:3,4,6,8,10,11,13,14,15,17
34740:654,616,302,84,861,3234,837,162,289,1102
34741:3,4,6,8,10,11,13,14,15,17
34742:3,4,6,8,10,11,13,14,15,17
34753:3,4,6,8,10,11,13,14,15,17
34794:3,4,6,8,10,11,13,14,15,17
34820:2342,2967,6491,8870,3819,6315,3534,2955,4292,3484
34833:5420,2059,4210,1190,2168,6996,1924,2416,1578,4204
34837:3,4,6,8,10,11,13,14,15,17
34839:3,4,6,8,10,11,13,14,15,17
34868:3,4,6,8,10,11,13,14,15,17
34885:3,4,6,8,10,11,13,14,15,17
34895:3,4,6,8,10,11,13,14,15,17
34896:13267,9043,10141,12093,14003,4034,15442,4205,14237,12471
34901:3,4,6,8,10,11,13,14,15,17
34906:3,4,6,8,10,11,13,14,15,17
34917:3,4,6,8,10,11,13,14,15,17
34936:3,4,6,8,10,11,13,14,15,17
34973:3,4,6,8,10,11,13,14,15,17
34974:3,4,6,8,10,11,13,14,15,17
34976:3,4,6,8,10,11,13,14,15,17
34978:3,4,6,8,10,11,13,14,15,17
35005:902,1196,1405,564,1535,3233,1276,1126,650,787
35021:12634,6455,7010,22606,6527,5268,6230,4697,6143,5542
35026:3,4,6,8,10,11,13,14,15,17
35086:3,4,6,8,10,11,13,14,15,17
35087:654,616,302,84,861,162,289,1102,542,138
35092:3,4,6,8,10,11,13,14,15,17
35127:3,4,6,8,10,11,13,14,15,17
35150:2831,3313,12023,8056,8398,2538,1086,1116,4702,2166
35151:289,554,518,861,902,1511,2030,302,564,483
35166:3,4,6,8,10,11,13,14,15,17
35167:7831,10041,13302,14793,14998,16036,6191,7966,8276,16676
35176:13544,17071,8511,12471,8546,10713,10970,12202,14174,14793
35211:3,4,6,8,10,11,13,14,15,17
35212:3,4,6,8,10,11,13,14,15,17
35214:3,4,6,8,10,11,13,14,15,17
35229:3,4,6,8,10,11,13,14,15,17
35231:262,780,3423,731,3137,7211,5767,500,1749,229
35241:3,4,6,8,10,11,13,14,15,17
35244:3,4,6,8,10,11,13,14,15,17
35251:3,4,6,8,10,11,13,14,15,17
35255:3,4,6,8,10,11,13,14,15,17
35274:3,4,6,8,10,11,13,14,15,17
35275:10041,4825,5624,6434,7831,10217,12990,7457,6024,5254
35289:3,4,6,8,10,11,13,14,15,17
35296:3,4,6,8,10,11,13,14,15,17
35297:3,4,6,8,10,11,13,14,15,17
35311:3,4,6,8,10,11,13,14,15,17
35332:1578,1511,1804,4181,1403,1558,10181,3323,1614,3101
35348:654,861,736,4414,650,4106,11459,902,2024,1683
35365:5708,1937,2831,8150,1832,4904,1960,1558,3751,3017
35380:3,4,6,8,10,11,13,14,15,17
35429:3,4,6,8,10,11,13,14,15,17
35448:3,4,6,8,10,11,13,14,15,17
35456:3,4,6,8,10,11,13,14,15,17
35495:9518,10786,5111,4604,9567,6007,7556,3976,2583,6793
35510:17567,9531,12254,10492,10020,10713,15507,13194,14085,15914
35518:6108,7211,13544,8283,3137,16217,5767,11718,550,3939
35525:1405,1023,508,5998,354,1535,564,1462,301,289
35558:8322,3003,18756,1845,970,8398,7048,1127,1057,4542
35572:3,4,6,8,10,11,13,14,15,17
35574:3,4,6,8,10,11,13,14,15,17
35576:3,4,6,8,10,11,13,14,15,17
35582:3,4,6,8,10,11,13,14,15,17
35593:3,4,6,8,10,11,13,14,15,17
35623:3,4,6,8,10,11,13,14,15,17
35676:3,4,6,8,10,11,13,14,15,17
35688:3,4,6,8,10,11,13,14,15,17
35690:3,4,6,8,10,11,13,14,15,17
35691:3,4,6,8,10,11,13,14,15,17
35730:3,4,6,8,10,11,13,14,15,17
35746:3,4,6,8,10,11,13,14,15,17
35757:3,4,6,8,10,11,13,14,15,17
35771:3,4,6,8,10,11,13,14,15,17
35788:3,4,6,8,10,11,13,14,15,17
35806:2469,4174,4669,2193,4374,3017,3539,4813,4106,2369
35820:3,4,6,8,10,11,13,14,15,17
35826:3,4,6,8,10,11,13,14,15,17
35850:3,4,6,8,10,11,13,14,15,17
35859:3,4,6,8,10,11,13,14,15,17
35893:3,4,6,8,10,11,13,14,15,17
35900:1578,14700,2233,2172,8150,4171,1009,1573,5553,2060
35901:3,4,6,8,10,11,13,14,15,17
35932:3,4,6,8,10,11,13,14,15,17
35941:302,654,58,84,616,29,354,1102,138,301
35969:10020,10752,1400,2275,877,8860,6772,4372,1528,1013
35970:3,4,6,8,10,11,13,14,15,17
35982:3,4,6,8,10,11,13,14,15,17
35989:3,4,6,8,10,11,13,14,15,17
35990:3,4,6,8,10,11,13,14,15,17
35999:3,4,6,8,10,11,13,14,15,17
36064:3,4,6,8,10,11,13,14,15,17
36123:3,4,6,8,10,11,13,14,15,17
36135:3,4,6,8,10,11,13,14,15,17
36176:3,4,6,8,10,11,13,14,15,17
36179:3,4,6,8,10,11,13,14,15,17
36185:3,4,6,8,10,11,13,14,15,17
36193:3,4,6,8,10,11,13,14,15,17
36196:3,4,6,8,10,11,13,14,15,17
36210:3,4,6,8,10,11,13,14,15,17
36216:3,4,6,8,10,11,13,14,15,17
36221:3,4,6,8,10,11,13,14,15,17
36225:3,4,6,8,10,11,13,14,15,17
36242:3,4,6,8,10,11,13,14,15,17
36258:3,4,6,8,10,11,13,14,15,17
36261:3,4,6,8,10,11,13,14,15,17
36268:3,4,6,8,10,11,13,14,15,17
36313:3,4,6,8,10,11,13,14,15,17
36315:3,4,6,8,10,11,13,14,15,17
36319:3,4,6,8,10,11,13,14,15,17
36330:3,4,6,8,10,11,13,14,15,17
36342:3,4,6,8,10,11,13,14,15,17
36355:3,4,6,8,10,11,13,14,15,17
36358:3,4,6,8,10,11,13,14,15,17
36375:3,4,6,8,10,11,13,14,15,17
36385:3,4,6,8,10,11,13,14,15,17
36393:3,4,6,8,10,11,13,14,15,17
36418:3,4,6,8,10,11,13,14,15,17
36419:3,4,6,8,10,11,13,14,15,17
36420:2739,11718,1624,4456,2233,2266,2181,3163,6837,2831
36468:4707,8730,5821,12389,3143,7932,5708,1937,2831,4005
36470:1685,1462,2739,1535,5575,1424,5961,2172,2829,3897
36471:11039,21735,11720,9215,11718,3902,14700,5708,4534,4148
36488:3,4,6,8,10,11,13,14,15,17
36499:3,4,6,8,10,11,13,14,15,17
36508:3,4,6,8,10,11,13,14,15,17
36561:3,4,6,8,10,11,13,14,15,17
36563:3,4,6,8,10,11,13,14,15,17
36564:3,4,6,8,10,11,13,14,15,17
36585:3,4,6,8,10,11,13,14,15,17
36595:654,861,736,650,902,859,1102,1332,1196,1405
36607:3,4,6,8,10,11,13,14,15,17
36620:10041,4825,5624,6434,7831,10217,12990,7457,6024,5254
36642:3,4,6,8,10,11,13,14,15,17
36656:3,4,6,8,10,11,13,14,15,17
36689:3,4,6,8,10,11,13,14,15,17
36696:3,4,6,8,10,11,13,14,15,17
36708:3,4,6,8,10,11,13,14,15,17
36723:3,4,6,8,10,11,13,14,15,17
36727:3,4,6,8,10,11,13,14,15,17
